2022-11-18 19:01:57,592-INFO:模糊匹配完成！
2022-11-18 19:01:57,592-INFO:汉字拼音首字母获取成功！
2022-11-18 19:02:12,237-INFO:展开模糊搜索成功！

2022-11-18 19:02:12,248-INFO:获取搜索匹配数据成功，且对数据进行排序！

2022-11-18 19:02:12,248-INFO:模糊匹配完成！
2022-11-18 19:02:12,248-INFO:汉字拼音首字母获取成功！
2022-11-18 19:04:44,181-INFO:初始化结束！
2022-11-18 19:04:47,248-INFO:展开模糊搜索成功！

2022-11-18 19:04:47,260-INFO:获取搜索匹配数据成功，且对数据进行排序！

2022-11-18 19:04:47,260-INFO:模糊匹配完成！
2022-11-18 19:04:47,260-INFO:汉字拼音首字母获取成功！
2022-11-18 19:05:08,237-INFO:展开模糊搜索成功！

2022-11-18 19:05:08,249-INFO:获取搜索匹配数据成功，且对数据进行排序！

2022-11-18 19:05:08,249-INFO:模糊匹配完成！
2022-11-18 19:05:08,249-INFO:汉字拼音首字母获取成功！
2022-11-18 19:07:46,287-INFO:初始化结束！
2022-11-18 19:07:50,125-INFO:展开模糊搜索成功！

2022-11-18 19:07:50,137-INFO:获取搜索匹配数据成功，且对数据进行排序！

2022-11-18 19:07:50,137-INFO:模糊匹配完成！
2022-11-18 19:07:50,137-INFO:汉字拼音首字母获取成功！
2022-11-18 19:08:04,806-INFO:展开模糊搜索成功！

2022-11-18 19:08:04,818-INFO:获取搜索匹配数据成功，且对数据进行排序！

2022-11-18 19:08:04,818-INFO:模糊匹配完成！
2022-11-18 19:08:04,818-INFO:汉字拼音首字母获取成功！
2022-11-18 19:10:42,804-INFO:初始化结束！
2022-11-18 19:10:44,114-INFO:进度条加载完毕！
2022-11-18 19:10:49,032-INFO:展开模糊搜索成功！

2022-11-18 19:10:49,043-INFO:获取搜索匹配数据成功，且对数据进行排序！

2022-11-18 19:10:49,043-INFO:模糊匹配完成！
2022-11-18 19:10:49,043-INFO:汉字拼音首字母获取成功！
2022-11-18 19:10:52,143-INFO:展开模糊搜索成功！

2022-11-18 19:10:52,156-INFO:获取搜索匹配数据成功，且对数据进行排序！

2022-11-18 19:10:52,156-INFO:模糊匹配完成！
2022-11-18 19:10:52,156-INFO:汉字拼音首字母获取成功！
2022-11-19 00:17:56,844-INFO:初始化结束！
2022-11-19 00:17:58,153-INFO:进度条加载完毕！
2022-11-19 00:18:02,640-INFO:展开模糊搜索成功！

2022-11-19 00:18:02,652-INFO:获取搜索匹配数据成功，且对数据进行排序！

2022-11-19 00:18:02,658-INFO:模糊匹配完成！
2022-11-19 00:18:02,659-INFO:汉字拼音首字母获取成功！
2022-11-19 00:18:17,932-INFO:展开模糊搜索成功！

2022-11-19 00:18:17,944-INFO:获取搜索匹配数据成功，且对数据进行排序！

2022-11-19 00:18:17,944-INFO:模糊匹配完成！
2022-11-19 00:18:17,944-INFO:汉字拼音首字母获取成功！
2022-11-19 00:18:27,211-INFO:展开模糊搜索成功！

2022-11-19 00:18:27,223-INFO:获取搜索匹配数据成功，且对数据进行排序！

2022-11-19 00:18:27,223-INFO:模糊匹配完成！
2022-11-19 00:18:27,223-INFO:汉字拼音首字母获取成功！
2022-11-20 10:33:42,107-INFO:初始化结束！
2022-11-20 10:33:43,405-INFO:进度条加载完毕！
2022-11-20 10:33:58,976-INFO:初始化结束！
2022-11-20 10:34:00,262-INFO:进度条加载完毕！
2022-11-20 10:34:17,545-INFO:初始化结束！
2022-11-20 10:34:18,842-INFO:进度条加载完毕！
2022-11-20 10:34:33,997-INFO:初始化结束！
2022-11-20 10:34:35,293-INFO:进度条加载完毕！
2022-11-20 10:35:00,912-INFO:初始化结束！
2022-11-20 10:35:02,223-INFO:进度条加载完毕！
2022-11-20 10:35:24,043-INFO:初始化结束！
2022-11-20 10:35:25,349-INFO:进度条加载完毕！
2022-11-20 10:36:11,172-INFO:初始化结束！
2022-11-20 10:36:12,478-INFO:进度条加载完毕！
2022-11-20 10:36:56,709-INFO:初始化结束！
2022-11-20 10:36:58,013-INFO:进度条加载完毕！
2022-11-20 10:37:40,400-INFO:初始化结束！
2022-11-20 10:37:41,696-INFO:进度条加载完毕！
2022-11-20 10:38:13,224-INFO:初始化结束！
2022-11-20 10:38:14,528-INFO:进度条加载完毕！
2022-11-20 10:39:23,474-INFO:初始化结束！
2022-11-20 10:39:24,758-INFO:进度条加载完毕！
2022-11-20 10:40:47,691-INFO:初始化结束！
2022-11-20 10:40:48,979-INFO:进度条加载完毕！
2022-11-20 10:41:25,476-INFO:初始化结束！
2022-11-20 10:41:26,777-INFO:进度条加载完毕！
2022-11-20 10:43:05,124-INFO:初始化结束！
2022-11-20 10:43:06,420-INFO:进度条加载完毕！
2022-11-20 10:43:20,145-INFO:初始化结束！
2022-11-20 10:43:21,447-INFO:进度条加载完毕！
2022-11-20 10:43:33,851-INFO:展开模糊搜索成功！

2022-11-20 10:43:33,863-INFO:获取搜索匹配数据成功，且对数据进行排序！

2022-11-20 10:43:33,863-INFO:模糊匹配完成！
2022-11-20 10:43:33,863-INFO:汉字拼音首字母获取成功！
2022-11-20 10:43:46,150-INFO:展开模糊搜索成功！

2022-11-20 10:43:46,162-INFO:获取搜索匹配数据成功，且对数据进行排序！

2022-11-20 10:43:46,162-INFO:模糊匹配完成！
2022-11-20 10:43:46,162-INFO:汉字拼音首字母获取成功！
2022-11-20 10:43:54,618-INFO:展开模糊搜索成功！

2022-11-20 10:43:54,630-INFO:获取搜索匹配数据成功，且对数据进行排序！

2022-11-20 10:43:54,630-INFO:模糊匹配完成！
2022-11-20 10:43:54,630-INFO:汉字拼音首字母获取成功！
2022-11-20 10:47:57,345-INFO:初始化结束！
2022-11-20 10:47:58,637-INFO:进度条加载完毕！
2022-11-20 10:48:14,964-INFO:初始化结束！
2022-11-20 10:48:16,263-INFO:进度条加载完毕！
2022-11-20 10:48:57,311-INFO:初始化结束！
2022-11-20 10:48:58,610-INFO:进度条加载完毕！
2022-11-20 10:49:11,674-INFO:初始化结束！
2022-11-20 10:49:12,970-INFO:进度条加载完毕！
2022-11-20 10:49:23,105-INFO:初始化结束！
2022-11-20 10:49:24,407-INFO:进度条加载完毕！
2022-11-20 10:49:36,818-INFO:初始化结束！
2022-11-20 10:49:38,118-INFO:进度条加载完毕！
2022-11-20 10:51:27,933-INFO:初始化结束！
2022-11-20 10:51:29,236-INFO:进度条加载完毕！
2022-11-20 10:51:42,601-INFO:初始化结束！
2022-11-20 10:51:43,893-INFO:进度条加载完毕！
2022-11-20 10:52:06,740-INFO:初始化结束！
2022-11-20 10:52:08,034-INFO:进度条加载完毕！
2022-11-20 10:56:55,717-INFO:初始化结束！
2022-11-20 10:56:57,011-INFO:进度条加载完毕！
2022-11-20 10:57:52,988-INFO:初始化结束！
2022-11-20 10:57:54,282-INFO:进度条加载完毕！
2022-11-20 10:58:25,007-INFO:初始化结束！
2022-11-20 10:58:26,295-INFO:进度条加载完毕！
2022-11-20 10:59:09,815-INFO:初始化结束！
2022-11-20 10:59:11,118-INFO:进度条加载完毕！
2022-11-20 10:59:56,611-INFO:初始化结束！
2022-11-20 10:59:57,903-INFO:进度条加载完毕！
2022-11-20 11:02:08,318-INFO:初始化结束！
2022-11-20 11:02:09,608-INFO:进度条加载完毕！
2022-11-20 11:04:41,959-INFO:展开模糊搜索成功！

2022-11-20 11:04:41,971-INFO:获取搜索匹配数据成功，且对数据进行排序！

2022-11-20 11:04:41,971-INFO:模糊匹配完成！
2022-11-20 11:04:41,971-INFO:汉字拼音首字母获取成功！
2022-11-20 11:04:43,845-INFO:爬取信息成功
2022-11-20 11:04:50,066-INFO:展开模糊搜索成功！

2022-11-20 11:04:50,078-INFO:获取搜索匹配数据成功，且对数据进行排序！

2022-11-20 11:04:50,079-INFO:模糊匹配完成！
2022-11-20 11:04:50,079-INFO:汉字拼音首字母获取成功！
2022-11-20 11:04:52,237-INFO:展开模糊搜索成功！

2022-11-20 11:04:52,249-INFO:获取搜索匹配数据成功，且对数据进行排序！

2022-11-20 11:04:52,249-INFO:模糊匹配完成！
2022-11-20 11:04:52,249-INFO:汉字拼音首字母获取成功！
2022-11-20 11:05:09,218-INFO:展开模糊搜索成功！

2022-11-20 11:05:09,230-INFO:获取搜索匹配数据成功，且对数据进行排序！

2022-11-20 11:05:09,230-INFO:模糊匹配完成！
2022-11-20 11:05:09,230-INFO:汉字拼音首字母获取成功！
2022-11-20 11:05:16,243-INFO:展开模糊搜索成功！

2022-11-20 11:05:16,255-INFO:获取搜索匹配数据成功，且对数据进行排序！

2022-11-20 11:05:16,255-INFO:模糊匹配完成！
2022-11-20 11:05:16,255-INFO:汉字拼音首字母获取成功！
2022-11-20 11:05:17,680-INFO:爬取信息成功
2022-11-20 11:13:45,647-INFO:初始化结束！
2022-11-20 11:13:46,954-INFO:进度条加载完毕！
2022-11-20 11:26:17,498-INFO:初始化结束！
2022-11-20 11:26:18,792-INFO:进度条加载完毕！
2022-11-20 11:26:22,340-INFO:展开模糊搜索成功！

2022-11-20 11:26:22,352-INFO:获取搜索匹配数据成功，且对数据进行排序！

2022-11-20 11:26:22,352-INFO:模糊匹配完成！
2022-11-20 11:26:22,352-INFO:汉字拼音首字母获取成功！
2022-11-20 11:26:23,647-INFO:爬取信息成功
2022-11-20 11:26:24,957-INFO:展开模糊搜索成功！

2022-11-20 11:26:24,969-INFO:获取搜索匹配数据成功，且对数据进行排序！

2022-11-20 11:26:24,969-INFO:模糊匹配完成！
2022-11-20 11:26:24,969-INFO:汉字拼音首字母获取成功！
2022-11-20 11:26:26,098-INFO:爬取信息成功
2022-11-20 11:26:44,623-INFO:删除所有数据成功
2022-11-21 10:40:03,265-INFO:初始化结束！
2022-11-21 10:40:04,529-INFO:进度条加载完毕！
2022-11-21 10:40:10,410-INFO:展开模糊搜索成功！

2022-11-21 10:40:10,438-INFO:获取搜索匹配数据成功，且对数据进行排序！

2022-11-21 10:40:10,438-INFO:模糊匹配完成！
2022-11-21 10:40:10,438-INFO:汉字拼音首字母获取成功！
2022-11-21 10:40:12,664-INFO:展开模糊搜索成功！

2022-11-21 10:40:12,695-INFO:获取搜索匹配数据成功，且对数据进行排序！

2022-11-21 10:40:12,695-INFO:模糊匹配完成！
2022-11-21 10:40:12,695-INFO:汉字拼音首字母获取成功！
2022-11-21 10:40:38,926-INFO:初始化结束！
2022-11-21 10:40:40,163-INFO:进度条加载完毕！
2022-11-21 10:40:46,251-INFO:展开模糊搜索成功！

2022-11-21 10:40:46,275-INFO:获取搜索匹配数据成功，且对数据进行排序！

2022-11-21 10:40:46,275-INFO:模糊匹配完成！
2022-11-21 10:40:46,275-INFO:汉字拼音首字母获取成功！
2022-11-21 10:41:47,891-INFO:初始化结束！
2022-11-21 10:41:49,164-INFO:进度条加载完毕！
2022-11-21 10:42:03,340-INFO:展开模糊搜索成功！

2022-11-21 10:42:03,380-INFO:获取搜索匹配数据成功，且对数据进行排序！

2022-11-21 10:42:03,380-INFO:模糊匹配完成！
2022-11-21 10:42:03,380-INFO:汉字拼音首字母获取成功！
2022-11-21 13:26:09,601-INFO:初始化结束！
2022-11-21 13:26:10,916-INFO:进度条加载完毕！
2022-11-21 13:28:19,779-INFO:初始化结束！
2022-11-21 13:28:21,089-INFO:进度条加载完毕！
2022-11-21 13:28:24,373-INFO:展开模糊搜索成功！

2022-11-21 13:28:24,385-INFO:获取搜索匹配数据成功，且对数据进行排序！

2022-11-21 13:28:24,392-INFO:模糊匹配完成！
2022-11-21 13:28:24,393-INFO:汉字拼音首字母获取成功！
2022-11-21 13:28:31,770-INFO:爬取信息成功
2022-11-21 13:29:11,185-INFO:初始化结束！
2022-11-21 13:29:12,479-INFO:进度条加载完毕！
2022-11-21 13:29:15,925-INFO:展开模糊搜索成功！

2022-11-21 13:29:15,938-INFO:获取搜索匹配数据成功，且对数据进行排序！

2022-11-21 13:29:15,938-INFO:模糊匹配完成！
2022-11-21 13:29:15,938-INFO:汉字拼音首字母获取成功！
2022-11-21 13:29:21,031-INFO:爬取信息成功
2022-11-21 13:29:59,860-INFO:初始化结束！
2022-11-21 13:30:01,164-INFO:进度条加载完毕！
2022-11-21 13:30:06,132-INFO:展开模糊搜索成功！

2022-11-21 13:30:06,145-INFO:获取搜索匹配数据成功，且对数据进行排序！

2022-11-21 13:30:06,145-INFO:模糊匹配完成！
2022-11-21 13:30:06,145-INFO:汉字拼音首字母获取成功！
2022-11-21 13:30:11,072-INFO:爬取信息成功
2022-11-21 13:30:36,072-INFO:初始化结束！
2022-11-21 13:30:37,377-INFO:进度条加载完毕！
2022-11-21 13:30:42,608-INFO:展开模糊搜索成功！

2022-11-21 13:30:42,622-INFO:获取搜索匹配数据成功，且对数据进行排序！

2022-11-21 13:30:42,622-INFO:模糊匹配完成！
2022-11-21 13:30:42,622-INFO:汉字拼音首字母获取成功！
2022-11-21 13:30:47,479-INFO:爬取信息成功
2022-11-21 13:31:03,762-INFO:初始化结束！
2022-11-21 13:31:05,053-INFO:进度条加载完毕！
2022-11-21 13:31:09,206-INFO:展开模糊搜索成功！

2022-11-21 13:31:09,219-INFO:获取搜索匹配数据成功，且对数据进行排序！

2022-11-21 13:31:09,219-INFO:模糊匹配完成！
2022-11-21 13:31:09,220-INFO:汉字拼音首字母获取成功！
2022-11-21 13:31:10,303-INFO:爬取信息成功
2022-11-21 13:36:29,849-INFO:初始化结束！
2022-11-21 13:36:31,153-INFO:进度条加载完毕！
2022-11-21 13:36:56,021-INFO:展开模糊搜索成功！

2022-11-21 13:36:56,033-INFO:获取搜索匹配数据成功，且对数据进行排序！

2022-11-21 13:36:56,033-INFO:模糊匹配完成！
2022-11-21 13:36:56,033-INFO:汉字拼音首字母获取成功！
2022-11-21 13:37:01,037-INFO:爬取信息成功
2022-11-21 13:37:57,257-INFO:初始化结束！
2022-11-21 13:37:58,556-INFO:进度条加载完毕！
2022-11-21 13:38:10,516-INFO:展开模糊搜索成功！

2022-11-21 13:38:10,528-INFO:获取搜索匹配数据成功，且对数据进行排序！

2022-11-21 13:38:10,528-INFO:模糊匹配完成！
2022-11-21 13:38:10,529-INFO:汉字拼音首字母获取成功！
2022-11-21 13:39:29,596-INFO:初始化结束！
2022-11-21 13:39:30,905-INFO:进度条加载完毕！
2022-11-21 13:39:41,652-INFO:展开模糊搜索成功！

2022-11-21 13:39:41,664-INFO:获取搜索匹配数据成功，且对数据进行排序！

2022-11-21 13:39:41,664-INFO:模糊匹配完成！
2022-11-21 13:39:41,664-INFO:汉字拼音首字母获取成功！
2022-11-21 13:39:46,355-INFO:爬取信息成功
2022-11-21 13:40:19,051-INFO:初始化结束！
2022-11-21 13:40:20,346-INFO:进度条加载完毕！
2022-11-21 13:40:23,729-INFO:展开模糊搜索成功！

2022-11-21 13:40:23,741-INFO:获取搜索匹配数据成功，且对数据进行排序！

2022-11-21 13:40:23,741-INFO:模糊匹配完成！
2022-11-21 13:40:23,741-INFO:汉字拼音首字母获取成功！
2022-11-21 13:40:37,641-INFO:初始化结束！
2022-11-21 13:40:38,938-INFO:进度条加载完毕！
2022-11-21 13:44:38,939-INFO:初始化结束！
2022-11-21 13:44:40,234-INFO:进度条加载完毕！
2022-11-21 13:44:49,307-INFO:初始化结束！
2022-11-21 13:44:50,606-INFO:进度条加载完毕！
2022-11-21 13:44:59,843-INFO:展开模糊搜索成功！

2022-11-21 13:44:59,856-INFO:获取搜索匹配数据成功，且对数据进行排序！

2022-11-21 13:44:59,856-INFO:模糊匹配完成！
2022-11-21 13:44:59,856-INFO:汉字拼音首字母获取成功！
2022-11-21 13:45:04,532-INFO:爬取信息成功
2022-11-21 13:45:49,455-INFO:初始化结束！
2022-11-21 13:45:50,747-INFO:进度条加载完毕！
2022-11-21 13:45:55,127-INFO:展开模糊搜索成功！

2022-11-21 13:45:55,139-INFO:获取搜索匹配数据成功，且对数据进行排序！

2022-11-21 13:45:55,139-INFO:模糊匹配完成！
2022-11-21 13:45:55,139-INFO:汉字拼音首字母获取成功！
2022-11-21 13:45:59,575-INFO:爬取信息成功
2022-11-21 13:46:12,502-INFO:展开模糊搜索成功！

2022-11-21 13:46:12,514-INFO:获取搜索匹配数据成功，且对数据进行排序！

2022-11-21 13:46:12,514-INFO:模糊匹配完成！
2022-11-21 13:46:12,514-INFO:汉字拼音首字母获取成功！
2022-11-21 13:46:19,545-INFO:爬取信息成功
2022-11-21 16:43:55,603-INFO:初始化结束！
2022-11-21 16:43:56,911-INFO:进度条加载完毕！
2022-11-21 16:44:03,070-INFO:展开模糊搜索成功！

2022-11-21 16:44:03,083-INFO:获取搜索匹配数据成功，且对数据进行排序！

2022-11-21 16:44:03,083-INFO:模糊匹配完成！
2022-11-21 16:44:03,083-INFO:汉字拼音首字母获取成功！
2022-11-21 16:44:04,629-INFO:爬取信息成功
2022-11-21 17:51:06,499-INFO:初始化结束！
2022-11-21 17:51:07,800-INFO:进度条加载完毕！
2022-11-21 17:51:14,189-INFO:展开模糊搜索成功！

2022-11-21 17:51:14,200-INFO:获取搜索匹配数据成功，且对数据进行排序！

2022-11-21 17:51:14,200-INFO:模糊匹配完成！
2022-11-21 17:51:14,201-INFO:汉字拼音首字母获取成功！
2022-11-21 17:51:15,782-INFO:爬取信息成功
2022-11-21 17:51:21,136-INFO:展开模糊搜索成功！

2022-11-21 17:51:21,148-INFO:获取搜索匹配数据成功，且对数据进行排序！

2022-11-21 17:51:21,148-INFO:模糊匹配完成！
2022-11-21 17:51:21,148-INFO:汉字拼音首字母获取成功！
2022-11-21 17:51:22,962-INFO:爬取信息成功
2023-04-01 13:33:46,848-INFO:重新选取了数据文件路径
2023-04-01 13:33:49,785-INFO:初始化结束！
2023-04-01 13:34:54,384-INFO:初始化结束！
2023-04-01 13:34:55,691-INFO:进度条加载完毕！
2023-04-01 13:35:06,146-INFO:展开模糊搜索成功！

2023-04-01 13:35:06,158-INFO:获取搜索匹配数据成功，且对数据进行排序！

2023-04-01 13:35:06,159-INFO:模糊匹配完成！
2023-04-01 13:35:06,159-INFO:汉字拼音首字母获取成功！
2023-04-01 13:35:07,454-INFO:爬取信息成功
